ppm,intensity
-87.385769,0.00000004
-87.397437,0.00000004
-87.409106,0.00000004
-87.420774,0.00000004
-87.432443,0.00000004
-87.444112,0.00000004
-87.455780,0.00000004
-87.467449,0.00000004
-87.479117,0.00000004
-87.490786,0.00000004
-87.502455,0.00000004
-87.514123,0.00000004
-87.525792,0.00000004
-87.537461,0.00000004
-87.549129,0.00000004
-87.560798,0.00000004
-87.572466,0.00000004
-87.584135,0.00000004
-87.595804,0.00000004
-87.607472,0.00000004
-87.619141,0.00000004
-87.630809,0.00000004
-87.642478,0.00000004
-87.654147,0.00000004
-87.665815,0.00000004
-87.677484,0.00000004
-87.689152,0.00000004
-87.700821,0.00000004
-87.712490,0.00000004
-87.724158,0.00000004
-87.735827,0.00000004
-87.747496,0.00000004
-87.759164,0.00000004
-87.770833,0.00000004
-87.782501,0.00000004
-87.794170,0.00000004
-87.805839,0.00000004
-87.817507,0.00000004
-87.829176,0.00000004
-87.840844,0.00000004
-87.852513,0.00000004
-87.864182,0.00000004
-87.875850,0.00000004
-87.887519,0.00000004
-87.899187,0.00000004
-87.910856,0.00000004
-87.922525,0.00000004
-87.934193,0.00000004
-87.945862,0.00000004
-87.957531,0.00000004
-87.969199,0.00000004
-87.980868,0.00000004
-87.992536,0.00000004
-88.004205,0.00000004
-88.015874,0.00000004
-88.027542,0.00000004
-88.039211,0.00000004
-88.050879,0.00000004
-88.062548,0.00000004
-88.074217,0.00000004
-88.085885,0.00000004
-88.097554,0.00000004
-88.109222,0.00000004
-88.120891,0.00000004
-88.132560,0.00000004
-88.144228,0.00000004
-88.155897,0.00000004
-88.167566,0.00000005
-88.179234,0.00000005
-88.190903,0.00000005
-88.202571,0.00000005
-88.214240,0.00000005
-88.225909,0.00000005
-88.237577,0.00000005
-88.249246,0.00000005
-88.260914,0.00000005
-88.272583,0.00000005
-88.284252,0.00000005
-88.295920,0.00000005
-88.307589,0.00000005
-88.319257,0.00000005
-88.330926,0.00000005
-88.342595,0.00000005
-88.354263,0.00000005
-88.365932,0.00000005
-88.377601,0.00000005
-88.389269,0.00000005
-88.400938,0.00000005
-88.412606,0.00000005
-88.424275,0.00000005
-88.435944,0.00000005
-88.447612,0.00000005
-88.459281,0.00000005
-88.470949,0.00000005
-88.482618,0.00000005
-88.494287,0.00000005
-88.505955,0.00000005
-88.517624,0.00000005
-88.529293,0.00000005
-88.540961,0.00000005
-88.552630,0.00000005
-88.564298,0.00000005
-88.575967,0.00000005
-88.587636,0.00000005
-88.599304,0.00000005
-88.610973,0.00000005
-88.622641,0.00000005
-88.634310,0.00000005
-88.645979,0.00000005
-88.657647,0.00000005
-88.669316,0.00000005
-88.680984,0.00000005
-88.692653,0.00000005
-88.704322,0.00000005
